dfasdf  7_2009
8647	7738
6931	163
3493	4240
7739	3206
9543	7390
9995	2103
337	7067
8498	1241
2020	5598
8685	6946
2738	8514
9985	5072
5986	1930
3643	2143
1168	9531
918	6802
8524	188
9889	3041
5939	5241
7205	8858
4506	3979
3466	1185
9172	1887
291	4141
7549	8661
8116	6409
1989	1999
9518	2097
3586	7016
4752	7470
3812	859
4920	4155
2611	6574
1775	4165
8524	3245
1479	7228
7128	2310
8704	465
7932	2402
1169	2109
6479	5802
3308	4985
9729	9647
7741	9550
8187	228
6135	4623
8134	7707
8135	2504
3152	2951
2592	5128
3028	426
2280	2315
4421	9610
6820	3764
4864	2549
8495	8538
3171	7220
2554	6750
8843	7471
2466	482
1674	8272
8293	7647
4214	835
750	3632
7599	9190
7762	8739
1113	7554
3612	6573
5712	8164
707	4771
5567	4539
419	3218
5735	7013
9924	9398
6566	3935
6927	8698
1838	3009
6898	2638
7432	450
911	8297
3506	6378
7616	9141
308	2655
3112	756
4528	1150
9152	9708
5006	7869
9057	4846
5544	5107
9747	1600
954	8699
4293	1368
3062	2773
2366	8407
9703	6160
5807	7580
2517	4963
2946	1527
8292	529
6259	9117
2509	2843
8084	5613
4815	6089
9688	614
6721	2623
3419	2327
5617	6015
5213	1584
6381	2445
5344	9716
1728	9129
5475	2003
5546	9853
2915	1556
9196	2098
9871	4920
2281	7768
7309	9890
6790	4932
1609	8721
883	5795
2385	4801
5952	5988
5567	9645
4135	100
2723	9450
5770	9672
1086	1430
8307	8622
8490	2230
6824	7983
2999	9702
6330	4835
1145	3482
2364	5658
7569	8958
2487	3787
3652	5344
4695	4120
5939	4969
7260	3591
5924	5250
5170	117
5209	6719
280	3841
6992	7085
3885	2973
2158	1087
1573	9618
9499	8665
9101	5110
2199	6861
6039	1368
267	4079
2378	2676
2899	1550
886	7411
4076	7043
3880	332
6742	1372
5793	2219
8632	1391
6889	5004
797	7640
9009	7941
4058	9023
9953	2929
1207	8909
2641	4747
5260	7744
6859	4831
2398	8739
6313	982
5327	7893
4999	4048
6988	1753
5118	2172
2459	2343
4055	6595
8527	386
1685	9830
5997	5350
9326	8012
3184	8871
1281	6950
1782	4982
5162	4903
2827	6684
5410	8790
1452	9764
441	9646
5711	763
3551	8817
8394	8755
5097	8061
3452	7502
9125	9341
6194	798
2318	6847
7045	6557
797	2355
9892	6291
6846	2523
4979	5749
2517	2554
7554	2346
7682	841
7058	2249
8664	1309
313	8524
241	1783
1095	2275
8498	7569
2810	6014
6365	5854
9506	4820
7528	3740
517	1237
9081	1291
9809	670
5399	6606
1094	2210
4223	9279
4460	3003
8908	7887
1348	6913
6379	8388
2936	9281
5536	3457
8608	7716
1930	5733
6702	3846
339	9283
1445	5
8550	8717
5716	2771
6556	7154
2699	4904
6430	4252
7701	4262
2689	6567
4058	5832
1399	3998
5996	4598
9765	4938
8030	8009
2750	9209
6860	3499
8001	5972
5686	4640
9522	2274
9060	2160
3654	4464
9173	2825
19	6457
2317	7198
7329	8211
876	5025
3157	3433
8738	1863
3642	7139
2707	7419
2542	1049
1941	7200
6671	9147
5701	6286
8433	9740
9149	4003
5326	5240
5344	1778
9120	5796
3099	5983
7584	4001
9884	3191
6028	5998
9720	4865
4622	7011
2604	3382
9991	5613
940	1904
8622	655
4058	8982
3527	1333
3449	4893
4742	2035
7296	2510
8462	1577
8958	9402
3587	8089
368	4641
2423	9521
9893	3706
3434	7249
8757	4408
4305	8702
6816	7858
4651	5649
7527	2075
9309	7792
4743	8029
2372	5379
6487	5307
3262	2755
1032	9837
991	9825
3913	4240
9415	2468
1890	1901
941	9079
5060	723
245	5786
2285	8893
2345	8294
1786	5277
2918	8810
8320	8616
2349	8202
1966	4374
1610	5502
2171	517
3128	8308
260	5560
9826	8332
7916	7843
7775	8463
2318	6051
4890	6175
6758	3002
1428	6420
9673	2506
1191	7798
6190	7029
9215	6246
5120	2392
2479	8951
63	5516
2818	8683
7168	4784
8977	2560
5343	6521
8283	8764
8129	7728
3412	1250
6884	2637
3405	8194
731	4162
3468	648
7269	8360
1758	3130
158	4313
3317	8869
4225	4678
1152	7082
8236	5254
4920	4667
5823	5015
2983	7879
6757	8474
2664	6211
2576	6474
2243	4299
426	468
5291	8303
6410	665
5287	8280
3613	217
5387	4100
8075	7128
1571	9079
7017	2454
9433	6157
5654	5232
2356	4203
1663	6159
8635	6425
3991	48
4614	3291
6983	2714
7277	2649
1773	7194
7202	1739
7059	6313
5246	4723
9506	1295
5734	4306
6106	5343
5744	1913
7542	3330
4519	4350
8080	2649
3293	5503
9886	1923
7469	917
9824	7238
8604	7377
5808	3033
1826	3386
7431	1390
58	5462
1231	8673
2147	605
4291	3111
7609	9246
3786	8782
9077	2736
9324	4642
187	6288
9701	6835
1261	5897
2712	6397
2234	8345
8994	3715
7629	9395
5161	5469
4781	9050
347	5621
1872	792
9588	1066
9011	9712
7403	5360
5314	9057
2640	7788
5178	299
6249	161
7127	4220
9087	1053
6485	4420
3001	4977
7725	7695
5533	6070
822	7676
4559	1248
6315	970
1564	3841
735	7389
9187	1175
1962	7030
3563	3228
6972	2581
9883	9164
774	4995
1572	3799
5736	1021
9712	6152
4508	9767
9452	3388
1047	6687
313	3199
4942	6729
7724	39
6180	2800
5253	1407
4953	4329
6018	6145
8962	4706
9474	87
9113	2102
4812	8796
2131	3897
5443	2913
5752	2324
5249	8401
8084	5147
1949	1155
9924	1379
6503	8398
7269	8652
440	1654
4102	5960
1848	5860
5035	2785
2322	2179
3805	1681
365	9467
941	5782
3326	7174
8028	4065
3324	9915
7985	7549
4099	6140
6166	3081
3286	7926
7876	449
8102	3962
2905	786
4350	91
4364	7719
4026	4347
6020	6660
3296	3716
7252	7683
8995	148
463	9644
567	7541
6164	7988
8210	4959
1302	355
6782	863
3144	7679
4776	427
7050	3996
4160	4939
8972	8778
1254	3166
7506	7493
6036	5173
749	463
2252	3741
2778	9286
2592	8059
5442	4629
471	3809
550	1596
6836	4311
397	9879
3660	632
8856	5428
3905	8545
6975	8463
7054	4454
8398	5874
5641	1198
7535	8620
7585	368
9682	2875
1666	9386
6647	5580
1939	6706
693	7008
2917	2298
2628	3608
1427	7366
5348	4327
5199	5822
329	1522
7655	5546
6851	4081
8859	5797
2636	1471
7350	6295
3762	1303
6617	8488
6070	4696
9224	6769
4988	1638
1338	2811
5247	7723
3515	6709
4145	5662
1177	9294
5336	392
1318	4149
4229	9503
4376	1519
2799	2042
2188	1604
2099	4798
8121	3738
4452	919
9083	7637
8495	5347
9585	9100
382	6540
4101	5968
9351	2217
2227	614
7470	8402
2316	8661
214	3249
3859	6217
6595	5677
228	8168
3418	9658
2564	21
8556	3992
4352	9248
5142	1612
6227	6669
4829	3810
1224	4968
8721	2272
6041	9706
7028	6516
6508	2438
8157	9437
9169	7992
2447	419
6562	9722
6352	7946
5280	6669
5719	6906
2469	8634
3766	1269
4530	1590
9525	3331
7385	7898
9962	6200
5509	6030
269	2380
736	8296
2817	2802
6799	4871
648	7933
430	7545
8642	7045
6251	613
8275	2741
9553	6402
9843	6457
8649	2559
4714	5799
3847	4585
9505	9573
327	5535
2649	5168
6395	9692
6960	92
9697	2400
9308	3617
1774	8000
2785	3188
6671	6039
7804	2866
83	2789
5268	3507
7267	68
9669	5923
1047	1879
3453	6628
1587	4349
1274	3425
1355	8175
9724	6529
1134	4396
3694	2625
3381	8246
8685	4847
3242	1645
3870	2408
675	2308
1441	8586
537	5513
2983	159
5845	1198
5653	7355
2214	7409
4509	2026
6286	8248
7058	3436
4787	5269
1239	6949
2491	3083
359	6609
5137	7648
6304	7182
6036	2623
5795	5885
3694	2834
83	7913
164	2746
8877	518
4989	7696
8921	8698
3875	6791
7134	2391
2161	2802
3272	1594
6450	5517
5450	8881
7484	7470
7390	2477
9610	6992
2488	2676
599	8971
6961	3165
7856	1358
4103	6658
166	6798
5224	6168
6505	2299
8951	2935
7263	9597
2933	8811
1382	2372
3057	993
4075	9360
8313	9681
9778	8873
5863	3254
7376	1847
6146	316
7357	3600
5291	2485
3110	2017
9989	6593
831	8415
280	8261
3157	6495
8411	9594
5194	7817
7759	2243
8863	7819
1962	6353
6820	6282
3835	6640
230	5247
5254	6945
9221	3260
8221	3935
5988	6976
4528	4281
4363	6046
5028	2738
3459	8690
8604	8341
3911	8349
8489	550
7270	1077
1511	487
3054	834
703	8461
5198	2301
1347	1281
8142	130
8845	9823
3787	4002
5509	4252
3157	5804
3327	6090
337	6018
7355	1842
6745	8747
5039	3310
8235	9733
2385	9791
2136	3105
3577	8347
5166	5207
6743	5929
2899	852
5466	5775
4937	3200
2256	5579
3570	6947
8099	7793
7607	4005
5179	2946
3871	3715
9137	8946
8214	8568
9111	5049
4727	549
8239	6227
9718	3662
9147	4441
8119	4754
8670	8582
2045	3061
2068	8119
6990	1080
8857	8578
3713	7074
103	2618
2713	9443
8763	9714
7781	160
8653	5836
8920	5388
4245	5061
3428	9812
3818	6380
3689	2396
62	2945
9448	7825
2062	1819
9636	1039
3526	2202
9466	6865
1736	9696
8061	9950
5279	9706
9989	4667
9539	3131
6179	4274
2655	9854
6385	9043
5966	5728
2712	5307
575	4474
5185	1863
4642	9264
8167	41
501	7753
5638	6570
9270	4945
8342	802
666	910
9147	260
7252	7950
9530	2599
2868	3419
5875	9699
6377	4240
9940	4593
8899	1312
5014	229
2296	6634
5181	4408
8606	9224
5969	9213
3440	5995
6875	6510
5492	3438
8346	7381
8175	2940
3200	8530
4224	6805
182	8849
1891	9663
1992	3487
7787	6927
6542	4990
6991	9731
9628	42
5560	1319
5130	8741
420	7416
3892	1032
1596	5402
418	3266
8147	3529
9982	3873
3448	1659
5491	1413
9499	1306
3040	5391
4137	9805
96	6346
7683	2599
6822	5618
443	4542
4463	6769
4345	2067
6680	8159
1575	3325
4109	7317
9780	1770
2011	1595
4155	3292
7481	5280
783	8349
9124	2763
1932	8843
117	9862
2786	6674
30	5202
9600	2530
9962	6200
634	2865
5710	8268
2328	4139
4226	7548
9332	8496
2316	7821
9226	5426
1039	3225
6535	2851
6761	2019
7055	7099
7752	533
2848	7863
8138	6273
6043	6515
4858	3833
8481	7588
3040	1349
4258	1847
3592	1184
1283	2473
4299	942
9487	9260
693	8908
405	8592
2121	1454
7253	3172
7155	5462
1316	3473
2087	7205
4977	3714
3294	484
7717	6392
221	7029
8233	9012
9397	6037
8554	5437
1639	6956
2914	2904
3617	8993
1647	7053
8433	1357
7724	1312
5843	432
5673	123
6031	6570
3626	2698
2941	8804
2043	9633
7015	4717
6842	5015
6137	4712
5281	9226
6074	543
791	5896
5010	4987
7972	763
3496	6531
1247	8585
976	7477
6925	1147
8076	6776
8549	5522
2421	82
3383	6774
7568	7063
666	734
1715	5227
5672	773
4438	6730
2394	4384
9590	2050
1353	6048
2291	277
8579	5638
6973	3145
3857	6917
4783	4457
4771	7986
7510	5168
9068	6273
9833	2841
3497	7214
7847	3040
1159	3693
386	9249
1917	9892
5151	9331
3139	5376
3466	8238
8892	406
8896	4308
4777	9117
9353	3151
9284	8908
6822	750
1252	4961
5359	6148
8694	2257
4586	3452
4690	3632
2850	2524
1070	8876
4211	7690
4880	9261
4091	4842
208	5416
930	2092
6761	6467
2853	159
8579	5068
1777	1408
8584	1266
9447	3706
3325	6732
1656	3663
5100	4314
9116	4991
9635	8302
7446	5124
2414	8631
2113	1352
6947	7238
2007	2926
539	7887
6996	5647
1584	8272
9066	7613
9889	2204
650	7143
2238	3181
3679	4896
3169	8217
7056	4561
9247	2847
3839	3914
674	6006
6079	2956
2949	5938
2313	2791
3050	7745
3389	1190
8332	209
6603	22
8966	1327
2132	1940
9883	7758
2817	9029
3708	5075
1088	8769
1216	2409
9385	4970
8544	1293
475	9133
7862	1752
1588	5461
2617	5107
8219	4347
5798	4812
9241	8324
436	4706
1306	2178
721	1407
7051	455
4413	8851
9748	6268
7969	9061
1713	3274
4272	1388
1020	7611
7828	9653
4928	6406
393	2759
7457	7661
9628	315
8609	566
5399	1294
9876	1870
7351	2572
1173	7427
4784	4084
4965	9448
3281	1152
6587	5513
1377	897
2277	3260
714	2317
6322	1469
5286	3666
1177	5338
2921	4209
6377	3525
466	2146
1764	9175
5309	5201
4839	4311
9149	2166
3092	4727
2615	9444
9316	2494
2540	5717
864	1528
7007	7106
1243	7184
8163	4254
9084	5658
3147	59
868	9259
5305	1730
1070	1163
2832	5553
9313	1581
6304	1640
351	5563
3407	9484
1067	7465
4683	3660
805	7817
4005	5716
2735	9115
4336	9644
8130	2626
9389	4672
8100	5589
9681	7602
1974	6067
3172	9596
9412	58
969	8939
9193	6131
7559	5242
5601	7390
9837	4731
2170	3893
8428	601
859	4509
894	4394
4815	7269
462	8012
6824	1497
1591	3881
9264	7477
5970	534
302	5866
4104	304
3011	6352
1881	9718
1549	5516
3066	9582
1147	8226
8360	9568
1001	6317
4830	1431
5132	6786
4853	3878
6605	7503
8611	9293
7183	273
208	762
2841	3910
2010	3733
9176	201
9476	8481
2956	2747
8752	1299
2174	4043
2496	4086
3051	9737
4953	7923
1366	4175
3871	1685
1203	123
2503	4916
7796	4030
8974	684
1066	8180
9188	3497
7631	1822
349	8014
6617	7108
1156	2783
3946	8997
5631	7016
5216	7245
3228	3600
1937	4322
4665	1814
333	3053
8516	8247
5327	9420
1062	5992
7884	7334
2405	8384
629	9200
5347	9021
4242	2563
7869	2417
1118	7626
2193	1013
5170	5142
3710	1521
4627	8773
4870	6846
9519	4661
280	9175
1743	3234
7875	7546
6284	9287
9024	7212
1730	6850
646	5315
7299	5477
6529	501
260	2062
2591	6635
1172	5664
1575	7234
6531	9487
7168	1190
52	8842
8360	8818
3880	1854
7431	6897
739	6823
511	7231
9010	5460
4934	6685
7720	6804
1843	5982
42	6519
7885	8013
9026	2737
7984	1904
778	9204
186	8194
1753	8256
9303	9449
2751	1433
5801	3737
8649	2860
398	2222
6250	4546
5811	114
7999	2382
6470	185
9453	4411
5786	9552
4229	6285
4924	9553
2062	5047
2565	8945
2069	4103
9152	4362
3241	3057
8197	5983
642	7755
7293	8161
7928	9529
1087	3452
8111	8307
8135	7800
2427	5205
1670	7609
2606	8497
534	4391
6011	5254
5478	8255
7352	6884
1192	5491
751	3763
398	7213
1507	6967
8214	1849
316	3089
9507	3596
2268	9989
9297	6885
8944	5473
9121	6466
3024	6444
7118	8623
9127	8041
4573	7002
3780	8219
7980	6238
5120	382
8805	7577
2035	5527
640	4062
8739	8690
3400	5838
857	732
8890	6317
2990	27
1801	8725
8622	1059
3886	1307
8680	8773
4701	8146
7305	1312
9152	8653
3460	8863
5972	805
65	6057
5288	5359
7220	7779
3088	9010
2005	798
8782	8421
4583	6952
5617	8432
2641	6619
4871	5831
636	6259
3040	5359
9097	828
9559	2282
4885	780
6809	3228
8515	638
3482	8405
3281	2657
1060	5208
5912	2713
2302	318
2782	7391
9824	4238
8026	8418
1368	1299
1880	9768
2794	8464
6017	3310
3108	8179
584	2358
3240	5327
1043	8389
2512	3833
434	6028
5797	9654
3129	7280
5100	1614
7502	3039
3073	8487
2681	4981
6129	8802
4177	8153
9702	4157
9156	4729
164	8593
4034	434
9694	354
8490	9875
6780	7936
1134	4732
1416	1536
8780	2885
8037	4683
5280	9848
7191	7183
4405	9480
4999	7878
4486	5485
2499	6965
7584	5621
1100	3159
1538	1558
7235	4435
2409	8495
4297	7439
8865	5923
8009	5749
574	8429
1880	4470
4689	3009
6136	2477
9539	5362
742	3041
3353	6090
9331	1817
4590	1135
4928	360
6771	9368
9553	5234
7363	416
4559	3238
857	1435
8205	3301
6948	190
3164	7580
7451	5574
9960	4903
6566	8294
8588	2425
9269	1439
5675	2305
2061	3881
39	5778
3332	779
6201	8846
696	7092
1360	630
2218	7347
3001	8997
5077	9846
2650	7853
4406	1824
6666	7087
9596	2301
3235	4110
868	2634
1856	8977
3810	9711
7819	1759
9391	4209
3663	7432
1041	4253
3693	319
9511	7761
730	8491
5545	9633
9787	6184
4645	534
8248	6289
1906	5431
943	1105
6140	1042
2982	8094
3221	8413
159	8351
7403	2393
3785	6692
9341	7949
4212	7741
3977	1647
520	225
761	1244
1593	8166
8629	655
6360	4499
7203	9175
5910	3372
191	4169
9870	8259
3569	5635
4252	783
8396	5560
2019	1617
3801	3665
8407	6361
9757	5378
7049	7979
2671	3339
631	4263
1953	9689
4673	5400
4958	6057
8981	8492
4392	1572
3239	9720
9349	5101
7545	7316
2456	5212
9601	519
1871	1269
284	1549
1182	5684
6209	6254
8006	4659
1797	7529
4316	7646
37	4860
6421	2496
4037	2359
5496	1986
8455	6276
5963	2163
2276	9631
9365	7803
35	677
9801	93
5155	9437
1585	1336
9815	2950
9194	4861
547	3163
4698	3562
2186	4416
4359	7258
4382	8251
2374	4949
3324	7330
9376	1331
4524	3532
5171	5784
9095	6795
5893	311
4446	5372
7058	134
2535	4221
6571	1607
7258	5222
9563	4929
7370	2783
5946	7896
7817	9300
4593	8627
8905	688
3782	3497
160	6208
6188	2545
2127	3904
6824	9200
5865	7721
7525	770
641	9625
4186	4528
4415	2547
3757	9058
9571	3171
2724	7555
5474	5100
9325	1371
5677	691
7798	3612
1780	2607
733	8362
7134	1842
4964	5657
1115	2495
9508	9109
2828	9510
5962	9995
1714	8346
2322	8661
2906	5357
6513	5858
4834	8682
9893	7068
7513	5492
4299	6881
43	2454
3549	1605
309	4154
1194	6972
2092	7243
8909	856
6099	2843
547	8976
5823	6437
5188	571
8009	5736
2668	7196
5526	8495
6204	5266
4638	2410
6572	427
7794	9116
2739	2139
3794	5381
358	8215
7204	8927
9936	7463
466	5921
1382	6277
7734	9983
8258	7921
5760	9518
6922	9733
4541	8911
8245	842
3689	4354
636	6706
7505	1569
6058	7815
1421	5869
5358	1770
9335	6018
5965	9795
4683	773
145	8408
5503	5680
2319	7172
8281	2628
2556	7713
4611	472
3609	7158
6483	8747
8302	7923
4751	2230
2904	960
264	3593
5433	6158
3500	840
2962	6311
242	8429
8873	4978
53	4955
3568	5722
9865	8721
7137	3538
1201	7938
3495	7221
1224	8152
801	7982
3699	5381
5536	8947
1226	3676
3153	2769
6456	7992
1402	8283
9346	253
208	6918
3019	2981
1287	409
8494	8082
2456	9889
732	567
8438	2859
8786	3578
8602	910
532	2343
2718	6154
5626	8245
6210	5886
4290	9682
4007	9217
4740	2148
604	8629
41	9850
5506	9861
3070	5077
8651	2133
2291	585
1958	4410
8352	4313
9908	8385
4451	2569
2675	1061
7537	6869
9796	2569
8264	8385
3065	4128
4177	9836
9188	4375
3240	8643
9154	505
7164	5538
7346	3108
5185	7400
5623	3653
5696	1509
6504	2067
1987	4921
3537	2263
7293	4134
5428	4723
6338	1093
7422	3468
645	9581
1784	3392
3436	2726
9175	8229
627	3850
3463	9466
5789	3686
3570	3792
9572	1945
7482	2137
3753	2975
3105	1719
4338	6724
1802	8135
1131	9530
1516	8434
7293	6446
4083	3928
7450	5964
8259	9438
8574	5556
9379	628
9203	7741
1659	9669
8434	7107
4157	1640
8982	9009
8236	7611
1406	9803
4332	111
8678	7644
4222	4351
3806	1195
4159	4837
7122	4285
9600	8498
9685	1572
7760	5317
7623	7556
5008	301
8061	9683
656	1752
3478	9184
2071	551
3419	3783
9010	6163
8471	1612
9424	7004
7109	4584
9251	5756
9393	7625
1487	720
5409	6540
2937	2901
9988	7138
8721	9556
7127	2415
2854	7728
3438	6753
7036	5756
2709	9780
4079	6968
119	4345
5480	1321
5652	4608
7918	2079
6339	9817
8050	5488
4131	3979
5759	9931
6490	4582
6008	9619
1193	9176
7103	6994
2493	3107
7359	9538
4144	8252
2852	6103
3746	6173
6304	6979
9959	2542
92	8335
7309	9941
7622	1035
9209	6404
8089	7029
3547	7632
1800	6329
9632	9372
5824	9037
6119	2304
4835	963
1929	2055
645	6211
4315	6066
9093	5840
3099	1486
7313	484
816	6090
579	4467
2393	3332
8593	6252
5979	8333
1007	8550
8930	5764
6463	162
8595	1980
1680	245
6306	4749
3148	7707
6303	8747
836	4236
6698	7542
1190	4602
6298	9789
7060	4989
4876	9862
6108	5980
837	5936
1561	9511
7940	3157
5697	790
2979	6423
4559	4608
5683	9839
4170	8318
4106	8070
9526	9296
5726	8408
3430	917
2483	2858
6785	2702
9468	3628
7230	5736
256	6978
1737	4243
1139	2878
6312	1430
2293	9271
4315	3982
8684	1385
3076	8180
7927	8411
5236	577
2915	9075
4909	7534
9909	8974
5945	3052
1799	846
1924	2410
3133	9268
7120	9335
3466	978
137	8169
6218	7407
5359	6823
3825	7256
6306	3141
8744	4023
8228	3166
3251	6510
4317	5237
7722	7542
8433	4298
8567	2904
8621	4440
8315	4770
9763	5729
6039	5576
6959	9394
962	6817
1298	772
5440	6844
678	6177
7529	1116
3340	9403
6952	7976
7239	1702
9790	8563
6922	7425
2387	9998
9004	2329
3933	3239
8589	1386
656	5315
3657	2037
8213	1343
6172	1991
4326	5966
3211	4947
1400	3269
9765	6186
4272	8282
962	3544
8619	4661
5774	4421
2922	4571
3917	6513
6701	4361
6665	5245
2245	42
2933	5227
9418	3721
3068	4831
7824	2059
8429	682
9456	4143
9278	7173
9391	9219
4262	2086
3606	2972
7479	5677
7850	2955
6582	9208
3263	1194
7233	6978
407	726
7246	2790
6485	3271
6940	8868
2688	2418
5560	6100
5348	8357
319	4245
7582	1359
1967	101
1825	4040
7798	1279
4503	5313
3963	3855
2710	1067
4987	4258
6277	9278
5545	9651
3048	135
4958	3599
4155	2073
4591	4091
3775	1757
76	6498
3398	5544
3073	1234
1632	4456
8639	6880
7074	3182
8446	8392
7354	9887
2967	4665
7301	7503
3023	9350
4880	1715
1133	5562
7285	8248
2765	5465
8755	7004
1069	38
4450	9956
6957	215
2302	9088
4812	7669
9786	7958
2543	7477
5651	9227
6998	738
8579	2801
3075	2731
4759	255
507	2332
6781	4200
9749	9360
1512	7028
155	3822
4685	6148
1871	602
4377	9387
4971	6918
7760	3755
5955	7405
8508	4390
7114	9744
8752	2562
1013	4690
1903	2451
2465	2219
875	590
5436	2380
4316	3950
9635	1233
661	9406
7633	1679
4171	5346
212	6477
8058	6080
4762	5248
3338	5949
3552	1623
19	7169
2725	1322
4071	5365
1264	4427
5521	4705
5365	831
9040	4925
5891	7493
1803	4186
2275	2862
6867	1767
5905	6660
574	8367
2497	8629
3315	8789
3321	5916
1357	269
9519	1886
7070	7339
5150	7361
7861	8571
3136	9171
6830	5344
6240	1608
9937	5908
2581	6747
2358	5434
2639	891
7549	7492
2474	7395
8544	3032
820	4957
3880	4776
2250	1530
6123	5420
5662	3014
573	4826
9087	5535
9943	6505
4240	3774
9111	4491
265	1380
666	2593
7681	3249
4419	1431
5366	127
3077	9460
1845	8896
3133	6466
2191	8337
9829	1696
1291	2810
5260	1757
3250	4146
8956	395
4815	1947
6489	3248
6690	4301
2136	5763
5709	109
9665	2332
5141	4794
1633	1028
9583	3613
2136	5447
2955	24
9936	5282
4339	9487
3419	811
3803	4829
3377	6326
7249	3455
6541	905
7465	2848
3335	7753
3483	9683
368	3783
984	4714
9653	8187
1066	7042
7014	8342
5414	1897
710	2903
3583	4823
3923	3215
6627	9042
4386	4529
5517	4278
276	9132
3653	3501
2711	6012
1251	3522
760	6143
9402	6270
8873	6209
246	9846
2982	3619
5264	142
6490	7484
9759	3747
672	3709
8568	8906
6659	1622
3430	405
3078	2330
6832	9953
1508	2950
2453	5786
4621	3256
1357	5663
9832	8451
9965	7830
9570	6853
1219	3947
8656	2240
5320	6386
7000	6507
5359	6909
7105	8964
7558	4943
4799	6970
1160	1392
2373	4955
3451	1201
8811	5624
941	4036
8990	3505
1235	5735
5069	1863
7013	1228
191	9735
2055	4191
9789	705
8267	1453
4947	4871
807	1559
8230	4757
792	7639
6171	8269
2025	1193
8784	4737
838	1837
4388	6042
609	4501
394	984
3297	7145
6236	8161
4280	116
3557	6479
3524	9455
2360	1000
4149	7417
5793	6419
7298	5225
9944	9077
2172	7758
8994	1559
1026	4962
2615	4900
420	5217
5871	4273
8065	2562
4262	3110
7547	5220
2753	4847
2146	4225
599	7460
9694	3637
5151	1134
8273	4407
8876	9166
284	3194
680	1042
6937	3013
3488	438
8407	8004
4757	1770
282	9679
68	9682
8710	3373
132	2742
3582	3217
5955	798
2899	8933
1222	7065
8225	8753
5555	6389
1741	2138
9444	9976
7767	7047
9769	9794
9495	736
2819	6328
9525	1639
8616	7573
153	1247
6938	1797
9312	5066
1041	2890
3288	799
2509	6229
7695	4559
3766	5459
4517	5518
4676	2244
6669	3374
657	7011
4312	773
1117	2729
622	3363
3838	9623
3773	2935
5561	968
483	7122
4902	5934
4540	1331
4234	9321
4161	5861
6390	5997
7789	2680
2844	7099
6484	6918
9541	8128
5543	6606
4395	1878
6277	3212
6229	7346
5144	8651
634	5075
4560	342
32	5045
1209	5195
6006	3391
860	8789
8608	8226
7102	4177
8935	8577
